workout_start,workout_end,exercise,weight,reps,notes,category,workout_name,workout_id,set_id,exercise_id
2020-08-06 17:00:00,2020-08-06 18:07:00,Military Press,55.0,5.0,,Shoulders,Push 2,1,1,1
2020-08-06 17:00:00,2020-08-06 18:07:00,Military Press,55.0,5.0,,Shoulders,Push 2,1,2,1
2020-08-06 17:00:00,2020-08-06 18:07:00,Military Press,55.0,5.0,,Shoulders,Push 2,1,3,1
2020-08-06 17:00:00,2020-08-06 18:07:00,Military Press,55.0,5.0,,Shoulders,Push 2,1,4,1
2020-08-06 17:00:00,2020-08-06 18:07:00,Military Press,55.0,7.0,AMRAP,Shoulders,Push 2,1,5,1
2020-08-06 17:00:00,2020-08-06 18:07:00,Bench Press,70.0,10.0,,Chest,Push 2,1,6,2
2020-08-06 17:00:00,2020-08-06 18:07:00,Bench Press,70.0,10.0,,Chest,Push 2,1,7,2
2020-08-06 17:00:00,2020-08-06 18:07:00,Bench Press,70.0,10.0,,Chest,Push 2,1,8,2
2020-08-06 17:00:00,2020-08-06 18:07:00,Incline Bench Press,50.0,12.0,,Chest,Push 2,1,9,3
2020-08-06 17:00:00,2020-08-06 18:07:00,Incline Bench Press,60.0,12.0,,Chest,Push 2,1,10,3
2020-08-06 17:00:00,2020-08-06 18:07:00,Incline Bench Press,60.0,12.0,,Chest,Push 2,1,11,3
2020-08-06 17:00:00,2020-08-06 18:07:00,Cable Lateral Raise,0.0,15.0,,Shoulders,Push 2,1,12,4
2020-08-06 17:00:00,2020-08-06 18:07:00,Cable Lateral Raise,0.0,15.0,,Shoulders,Push 2,1,13,4
2020-08-06 17:00:00,2020-08-06 18:07:00,Cable Lateral Raise,0.0,15.0,,Shoulders,Push 2,1,14,4
2020-08-06 17:00:00,2020-08-06 18:07:00,Tricep Push Down,20.0,12.0,,Triceps,Push 2,1,15,5
2020-08-06 17:00:00,2020-08-06 18:07:00,Tricep Push Down,20.0,12.0,,Triceps,Push 2,1,16,5
2020-08-06 17:00:00,2020-08-06 18:07:00,Tricep Push Down,20.0,12.0,,Triceps,Push 2,1,17,5
2020-08-06 17:00:00,2020-08-06 18:07:00,Cable Crossovers,0.0,10.0,,Chest,Push 2,1,18,6
2020-08-06 17:00:00,2020-08-06 18:07:00,Cable Crossovers,0.0,10.0,,Chest,Push 2,1,19,6
2020-08-06 17:00:00,2020-08-06 18:07:00,Cable Crossovers,0.0,10.0,,Chest,Push 2,1,20,6
2020-08-06 17:00:00,2020-08-06 18:07:00,Dumbbell Lateral Raises,5.0,20.0,,Shoulders,Push 2,1,21,7
2020-08-06 17:00:00,2020-08-06 18:07:00,Dumbbell Lateral Raises,5.0,20.0,,Shoulders,Push 2,1,22,7
2020-08-06 17:00:00,2020-08-06 18:07:00,Dumbbell Lateral Raises,5.0,20.0,,Shoulders,Push 2,1,23,7
2020-08-06 17:00:00,2020-08-06 18:07:00,Triceps Extensions,25.0,12.0,,Triceps,Push 2,1,24,8
2020-08-06 17:00:00,2020-08-06 18:07:00,Triceps Extensions,25.0,12.0,,Triceps,Push 2,1,25,8
2020-08-06 17:00:00,2020-08-06 18:07:00,Triceps Extensions,25.0,12.0,,Triceps,Push 2,1,26,8
2020-08-08 15:12:00,2020-08-08 16:22:00,Barbell Row (Single Arm),20.0,5.0,,Back,Pull 2,2,27,9
2020-08-08 15:12:00,2020-08-08 16:22:00,Barbell Row (Single Arm),20.0,5.0,,Back,Pull 2,2,28,9
2020-08-08 15:12:00,2020-08-08 16:22:00,Barbell Row (Single Arm),20.0,5.0,,Back,Pull 2,2,29,9
2020-08-08 15:12:00,2020-08-08 16:22:00,Barbell Row (Single Arm),20.0,5.0,,Back,Pull 2,2,30,9
2020-08-08 15:12:00,2020-08-08 16:22:00,Barbell Row (Single Arm),20.0,10.0,AMRAP,Back,Pull 2,2,31,9
2020-08-08 15:12:00,2020-08-08 16:22:00,Power Cleans,40.0,8.0,,Back,Pull 2,2,32,10
2020-08-08 15:12:00,2020-08-08 16:22:00,Power Cleans,45.0,8.0,,Back,Pull 2,2,33,10
2020-08-08 15:12:00,2020-08-08 16:22:00,Power Cleans,50.0,8.0,,Back,Pull 2,2,34,10
2020-08-08 15:12:00,2020-08-08 16:22:00,Pulldowns,0.0,12.0,,Back,Pull 2,2,35,11
2020-08-08 15:12:00,2020-08-08 16:22:00,Pulldowns,0.0,12.0,,Back,Pull 2,2,36,11
2020-08-08 15:12:00,2020-08-08 16:22:00,Pulldowns,0.0,12.0,,Back,Pull 2,2,37,11
2020-08-08 15:12:00,2020-08-08 16:22:00,Low Row,0.0,12.0,,Back,Pull 2,2,38,12
2020-08-08 15:12:00,2020-08-08 16:22:00,Low Row,0.0,12.0,,Back,Pull 2,2,39,12
2020-08-08 15:12:00,2020-08-08 16:22:00,Low Row,0.0,12.0,,Back,Pull 2,2,40,12
2020-08-08 15:12:00,2020-08-08 16:22:00,Face Pull,15.0,20.0,,Back,Pull 2,2,41,13
2020-08-08 15:12:00,2020-08-08 16:22:00,Face Pull,15.0,20.0,,Back,Pull 2,2,42,13
2020-08-08 15:12:00,2020-08-08 16:22:00,Face Pull,15.0,20.0,,Back,Pull 2,2,43,13
2020-08-08 15:12:00,2020-08-08 16:22:00,Face Pull,15.0,20.0,,Back,Pull 2,2,44,13
2020-08-08 15:12:00,2020-08-08 16:22:00,Face Pull,15.0,20.0,,Back,Pull 2,2,45,13
2020-08-08 15:12:00,2020-08-08 16:22:00,Hammer Curl,20.0,10.0,,Biceps,Pull 2,2,46,14
2020-08-08 15:12:00,2020-08-08 16:22:00,Hammer Curl,20.0,10.0,,Biceps,Pull 2,2,47,14
2020-08-08 15:12:00,2020-08-08 16:22:00,Hammer Curl,20.0,10.0,,Biceps,Pull 2,2,48,14
2020-08-08 15:12:00,2020-08-08 16:22:00,Hammer Curl,20.0,10.0,,Biceps,Pull 2,2,49,14
2020-08-08 15:12:00,2020-08-08 16:22:00,Barbell Bicep Curl,30.0,12.0,,Biceps,Pull 2,2,50,15
2020-08-08 15:12:00,2020-08-08 16:22:00,Barbell Bicep Curl,30.0,12.0,,Biceps,Pull 2,2,51,15
2020-08-08 15:12:00,2020-08-08 16:22:00,Barbell Bicep Curl,30.0,12.0,,Biceps,Pull 2,2,52,15
2020-08-08 15:12:00,2020-08-08 16:22:00,Barbell Bicep Curl,30.0,12.0,,Biceps,Pull 2,2,53,15
2020-08-09 15:29:00,2020-08-09 16:29:00,Front Squat,85.0,5.0,,Legs,Legs,3,54,16
2020-08-09 15:29:00,2020-08-09 16:29:00,Front Squat,85.0,5.0,,Legs,Legs,3,55,16
2020-08-09 15:29:00,2020-08-09 16:29:00,Front Squat,85.0,6.0,AMRAP,Legs,Legs,3,56,16
2020-08-09 15:29:00,2020-08-09 16:29:00,Lunges,20.0,12.0,,Legs,Legs,3,57,17
2020-08-09 15:29:00,2020-08-09 16:29:00,Lunges,20.0,12.0,,Legs,Legs,3,58,17
2020-08-09 15:29:00,2020-08-09 16:29:00,Lunges,20.0,12.0,,Legs,Legs,3,59,17
2020-08-09 15:29:00,2020-08-09 16:29:00,Calf Raises,60.0,20.0,,Legs,Legs,3,60,18
2020-08-09 15:29:00,2020-08-09 16:29:00,Calf Raises,60.0,20.0,,Legs,Legs,3,61,18
2020-08-09 15:29:00,2020-08-09 16:29:00,Calf Raises,60.0,20.0,,Legs,Legs,3,62,18
2020-08-09 15:29:00,2020-08-09 16:29:00,Straight Leg Deadlifts,20.0,12.0,,Legs,Legs,3,63,19
2020-08-09 15:29:00,2020-08-09 16:29:00,Straight Leg Deadlifts,30.0,12.0,,Legs,Legs,3,64,19
2020-08-09 15:29:00,2020-08-09 16:29:00,Straight Leg Deadlifts,30.0,12.0,,Legs,Legs,3,65,19
2020-08-09 15:29:00,2020-08-09 16:29:00,Leg Extensions,25.0,12.0,,Legs,Legs,3,66,20
2020-08-09 15:29:00,2020-08-09 16:29:00,Leg Extensions,25.0,12.0,,Legs,Legs,3,67,20
2020-08-09 15:29:00,2020-08-09 16:29:00,Leg Extensions,25.0,12.0,,Legs,Legs,3,68,20
2020-08-10 13:18:00,2020-08-10 14:49:00,Bench Press,80.0,5.0,,Chest,Push 1,4,69,21
2020-08-10 13:18:00,2020-08-10 14:49:00,Bench Press,80.0,5.0,,Chest,Push 1,4,70,21
2020-08-10 13:18:00,2020-08-10 14:49:00,Bench Press,80.0,5.0,,Chest,Push 1,4,71,21
2020-08-10 13:18:00,2020-08-10 14:49:00,Bench Press,80.0,5.0,,Chest,Push 1,4,72,21
2020-08-10 13:18:00,2020-08-10 14:49:00,Bench Press,80.0,9.0,,Chest,Push 1,4,73,21
2020-08-10 13:18:00,2020-08-10 14:49:00,Military Press,42.5,8.0,,Shoulders,Push 1,4,74,22
2020-08-10 13:18:00,2020-08-10 14:49:00,Military Press,42.5,8.0,,Shoulders,Push 1,4,75,22
2020-08-10 13:18:00,2020-08-10 14:49:00,Military Press,42.5,8.0,,Shoulders,Push 1,4,76,22
2020-08-10 13:18:00,2020-08-10 14:49:00,Incline Bench Press,60.0,10.0,,Chest,Push 1,4,77,23
2020-08-10 13:18:00,2020-08-10 14:49:00,Incline Bench Press,60.0,10.0,,Chest,Push 1,4,78,23
2020-08-10 13:18:00,2020-08-10 14:49:00,Incline Bench Press,60.0,10.0,,Chest,Push 1,4,79,23
2020-08-10 13:18:00,2020-08-10 14:49:00,Dumbbell Lateral Raises,5.0,20.0,,Shoulders,Push 1,4,80,24
2020-08-10 13:18:00,2020-08-10 14:49:00,Dumbbell Lateral Raises,5.0,20.0,,Shoulders,Push 1,4,81,24
2020-08-10 13:18:00,2020-08-10 14:49:00,Dumbbell Lateral Raises,5.0,20.0,,Shoulders,Push 1,4,82,24
2020-08-10 13:18:00,2020-08-10 14:49:00,Triceps Extensions,25.0,12.0,,Triceps,Push 1,4,83,25
2020-08-10 13:18:00,2020-08-10 14:49:00,Triceps Extensions,25.0,12.0,,Triceps,Push 1,4,84,25
2020-08-10 13:18:00,2020-08-10 14:49:00,Triceps Extensions,25.0,12.0,,Triceps,Push 1,4,85,25
2020-08-10 13:18:00,2020-08-10 14:49:00,Cable Lateral Raise,0.0,15.0,,Shoulders,Push 1,4,86,26
2020-08-10 13:18:00,2020-08-10 14:49:00,Cable Lateral Raise,0.0,15.0,,Shoulders,Push 1,4,87,26
2020-08-10 13:18:00,2020-08-10 14:49:00,Cable Lateral Raise,0.0,15.0,,Shoulders,Push 1,4,88,26
2020-08-10 13:18:00,2020-08-10 14:49:00,Tricep Push Down,20.0,12.0,,Triceps,Push 1,4,89,27
2020-08-10 13:18:00,2020-08-10 14:49:00,Tricep Push Down,20.0,12.0,,Triceps,Push 1,4,90,27
2020-08-10 13:18:00,2020-08-10 14:49:00,Tricep Push Down,20.0,12.0,,Triceps,Push 1,4,91,27
2020-08-10 13:18:00,2020-08-10 14:49:00,Cable Crossovers,0.0,10.0,,Chest,Push 1,4,92,28
2020-08-10 13:18:00,2020-08-10 14:49:00,Cable Crossovers,0.0,10.0,,Chest,Push 1,4,93,28
2020-08-10 13:18:00,2020-08-10 14:49:00,Cable Crossovers,0.0,10.0,,Chest,Push 1,4,94,28
2020-08-11 15:26:00,2020-08-11 16:30:00,Rack Pull,80.0,5.0,,Back,Pull 1,5,95,29
2020-08-11 15:26:00,2020-08-11 16:30:00,Rack Pull,80.0,5.0,,Back,Pull 1,5,96,29
2020-08-11 15:26:00,2020-08-11 16:30:00,Rack Pull,80.0,5.0,,Back,Pull 1,5,97,29
2020-08-11 15:26:00,2020-08-11 16:30:00,Rack Pull,80.0,5.0,,Back,Pull 1,5,98,29
2020-08-11 15:26:00,2020-08-11 16:30:00,Rack Pull,80.0,5.0,,Back,Pull 1,5,99,29
2020-08-11 15:26:00,2020-08-11 16:30:00,Barbell Row (Single Arm),20.0,10.0,,Back,Pull 1,5,100,30
2020-08-11 15:26:00,2020-08-11 16:30:00,Barbell Row (Single Arm),20.0,10.0,,Back,Pull 1,5,101,30
2020-08-11 15:26:00,2020-08-11 16:30:00,Barbell Row (Single Arm),20.0,10.0,,Back,Pull 1,5,102,30
2020-08-11 15:26:00,2020-08-11 16:30:00,Pull Up,0.0,10.0,,Back,Pull 1,5,103,31
2020-08-11 15:26:00,2020-08-11 16:30:00,Pull Up,0.0,10.0,,Back,Pull 1,5,104,31
2020-08-11 15:26:00,2020-08-11 16:30:00,Pull Up,0.0,10.0,,Back,Pull 1,5,105,31
2020-08-11 15:26:00,2020-08-11 16:30:00,Low Row,0.0,12.0,,Back,Pull 1,5,106,32
2020-08-11 15:26:00,2020-08-11 16:30:00,Low Row,0.0,12.0,,Back,Pull 1,5,107,32
2020-08-11 15:26:00,2020-08-11 16:30:00,Low Row,0.0,12.0,,Back,Pull 1,5,108,32
2020-08-11 15:26:00,2020-08-11 16:30:00,Barbell Bicep Curl,32.5,8.0,,Biceps,Pull 1,5,109,33
2020-08-11 15:26:00,2020-08-11 16:30:00,Barbell Bicep Curl,32.5,8.0,,Biceps,Pull 1,5,110,33
2020-08-11 15:26:00,2020-08-11 16:30:00,Barbell Bicep Curl,32.5,8.0,,Biceps,Pull 1,5,111,33
2020-08-11 15:26:00,2020-08-11 16:30:00,Barbell Bicep Curl,32.5,8.0,,Biceps,Pull 1,5,112,33
2020-08-12 14:41:00,2020-08-12 15:35:00,Front Squat,85.0,5.0,,Legs,Legs,6,113,34
2020-08-12 14:41:00,2020-08-12 15:35:00,Front Squat,85.0,5.0,,Legs,Legs,6,114,34
2020-08-12 14:41:00,2020-08-12 15:35:00,Front Squat,85.0,7.0,,Legs,Legs,6,115,34
2020-08-12 14:41:00,2020-08-12 15:35:00,Lunges,20.0,12.0,,Legs,Legs,6,116,35
2020-08-12 14:41:00,2020-08-12 15:35:00,Lunges,20.0,12.0,,Legs,Legs,6,117,35
2020-08-12 14:41:00,2020-08-12 15:35:00,Lunges,20.0,12.0,,Legs,Legs,6,118,35
2020-08-12 14:41:00,2020-08-12 15:35:00,Calf Raises,60.0,20.0,,Legs,Legs,6,119,36
2020-08-12 14:41:00,2020-08-12 15:35:00,Calf Raises,60.0,20.0,,Legs,Legs,6,120,36
2020-08-12 14:41:00,2020-08-12 15:35:00,Calf Raises,60.0,20.0,,Legs,Legs,6,121,36
2020-08-12 14:41:00,2020-08-12 15:35:00,Straight Leg Deadlifts,20.0,12.0,,Legs,Legs,6,122,37
2020-08-12 14:41:00,2020-08-12 15:35:00,Straight Leg Deadlifts,30.0,12.0,,Legs,Legs,6,123,37
2020-08-12 14:41:00,2020-08-12 15:35:00,Straight Leg Deadlifts,30.0,12.0,,Legs,Legs,6,124,37
2020-08-12 14:41:00,2020-08-12 15:35:00,Leg Extensions,25.0,12.0,,Legs,Legs,6,125,38
2020-08-12 14:41:00,2020-08-12 15:35:00,Leg Extensions,25.0,12.0,,Legs,Legs,6,126,38
2020-08-12 14:41:00,2020-08-12 15:35:00,Leg Extensions,25.0,12.0,,Legs,Legs,6,127,38
2020-08-13 15:03:00,2020-08-13 16:37:00,Bench Press,82.5,5.0,,Chest,Push 1,7,128,39
2020-08-13 15:03:00,2020-08-13 16:37:00,Bench Press,82.5,5.0,,Chest,Push 1,7,129,39
2020-08-13 15:03:00,2020-08-13 16:37:00,Bench Press,82.5,5.0,,Chest,Push 1,7,130,39
2020-08-13 15:03:00,2020-08-13 16:37:00,Bench Press,82.5,5.0,,Chest,Push 1,7,131,39
2020-08-13 15:03:00,2020-08-13 16:37:00,Bench Press,82.5,7.0,,Chest,Push 1,7,132,39
2020-08-13 15:03:00,2020-08-13 16:37:00,Military Press,42.5,10.0,,Shoulders,Push 1,7,133,40
2020-08-13 15:03:00,2020-08-13 16:37:00,Military Press,42.5,10.0,,Shoulders,Push 1,7,134,40
2020-08-13 15:03:00,2020-08-13 16:37:00,Military Press,42.5,10.0,,Shoulders,Push 1,7,135,40
2020-08-13 15:03:00,2020-08-13 16:37:00,Incline Bench Press,60.0,10.0,,Chest,Push 1,7,136,41
2020-08-13 15:03:00,2020-08-13 16:37:00,Incline Bench Press,60.0,10.0,,Chest,Push 1,7,137,41
2020-08-13 15:03:00,2020-08-13 16:37:00,Incline Bench Press,60.0,10.0,,Chest,Push 1,7,138,41
2020-08-13 15:03:00,2020-08-13 16:37:00,Dumbbell Lateral Raises,5.0,20.0,,Shoulders,Push 1,7,139,42
2020-08-13 15:03:00,2020-08-13 16:37:00,Dumbbell Lateral Raises,5.0,20.0,,Shoulders,Push 1,7,140,42
2020-08-13 15:03:00,2020-08-13 16:37:00,Dumbbell Lateral Raises,5.0,20.0,,Shoulders,Push 1,7,141,42
2020-08-13 15:03:00,2020-08-13 16:37:00,Triceps Extensions,25.0,12.0,,Triceps,Push 1,7,142,43
2020-08-13 15:03:00,2020-08-13 16:37:00,Triceps Extensions,25.0,12.0,,Triceps,Push 1,7,143,43
2020-08-13 15:03:00,2020-08-13 16:37:00,Triceps Extensions,25.0,12.0,,Triceps,Push 1,7,144,43
2020-08-13 15:03:00,2020-08-13 16:37:00,Cable Lateral Raise,0.0,15.0,,Shoulders,Push 1,7,145,44
2020-08-13 15:03:00,2020-08-13 16:37:00,Cable Lateral Raise,0.0,15.0,,Shoulders,Push 1,7,146,44
2020-08-13 15:03:00,2020-08-13 16:37:00,Cable Lateral Raise,0.0,15.0,,Shoulders,Push 1,7,147,44
2020-08-13 15:03:00,2020-08-13 16:37:00,Tricep Push Down,20.0,12.0,,Triceps,Push 1,7,148,45
2020-08-13 15:03:00,2020-08-13 16:37:00,Tricep Push Down,20.0,12.0,,Triceps,Push 1,7,149,45
2020-08-13 15:03:00,2020-08-13 16:37:00,Tricep Push Down,20.0,12.0,,Triceps,Push 1,7,150,45
2020-08-13 15:03:00,2020-08-13 16:37:00,Cable Crossovers,0.0,10.0,,Chest,Push 1,7,151,46
2020-08-13 15:03:00,2020-08-13 16:37:00,Cable Crossovers,0.0,10.0,,Chest,Push 1,7,152,46
2020-08-13 15:03:00,2020-08-13 16:37:00,Cable Crossovers,0.0,10.0,,Chest,Push 1,7,153,46
2020-08-14 15:02:00,2020-08-14 16:11:00,Barbell Row (Single Arm),25.0,5.0,,Back,Pull 2,8,154,47
2020-08-14 15:02:00,2020-08-14 16:11:00,Barbell Row (Single Arm),25.0,5.0,,Back,Pull 2,8,155,47
2020-08-14 15:02:00,2020-08-14 16:11:00,Barbell Row (Single Arm),25.0,5.0,,Back,Pull 2,8,156,47
2020-08-14 15:02:00,2020-08-14 16:11:00,Barbell Row (Single Arm),25.0,5.0,,Back,Pull 2,8,157,47
2020-08-14 15:02:00,2020-08-14 16:11:00,Barbell Row (Single Arm),25.0,7.0,AMRAP,Back,Pull 2,8,158,47
2020-08-14 15:02:00,2020-08-14 16:11:00,Power Cleans,40.0,8.0,,Back,Pull 2,8,159,48
2020-08-14 15:02:00,2020-08-14 16:11:00,Power Cleans,45.0,8.0,,Back,Pull 2,8,160,48
2020-08-14 15:02:00,2020-08-14 16:11:00,Power Cleans,50.0,8.0,,Back,Pull 2,8,161,48
2020-08-14 15:02:00,2020-08-14 16:11:00,Pulldowns,50.0,12.0,,Back,Pull 2,8,162,49
2020-08-14 15:02:00,2020-08-14 16:11:00,Pulldowns,50.0,12.0,,Back,Pull 2,8,163,49
2020-08-14 15:02:00,2020-08-14 16:11:00,Pulldowns,50.0,12.0,,Back,Pull 2,8,164,49
2020-08-14 15:02:00,2020-08-14 16:11:00,Low Row,40.0,12.0,,Back,Pull 2,8,165,50
2020-08-14 15:02:00,2020-08-14 16:11:00,Low Row,40.0,12.0,,Back,Pull 2,8,166,50
2020-08-14 15:02:00,2020-08-14 16:11:00,Low Row,40.0,12.0,,Back,Pull 2,8,167,50
2020-08-14 15:02:00,2020-08-14 16:11:00,Face Pull,15.0,20.0,,Back,Pull 2,8,168,51
2020-08-14 15:02:00,2020-08-14 16:11:00,Face Pull,15.0,20.0,,Back,Pull 2,8,169,51
2020-08-14 15:02:00,2020-08-14 16:11:00,Face Pull,15.0,20.0,,Back,Pull 2,8,170,51
2020-08-14 15:02:00,2020-08-14 16:11:00,Face Pull,15.0,20.0,,Back,Pull 2,8,171,51
2020-08-14 15:02:00,2020-08-14 16:11:00,Face Pull,15.0,20.0,,Back,Pull 2,8,172,51
2020-08-14 15:02:00,2020-08-14 16:11:00,Hammer Curl,20.0,10.0,,Biceps,Pull 2,8,173,52
2020-08-14 15:02:00,2020-08-14 16:11:00,Hammer Curl,20.0,10.0,,Biceps,Pull 2,8,174,52
2020-08-14 15:02:00,2020-08-14 16:11:00,Hammer Curl,20.0,10.0,,Biceps,Pull 2,8,175,52
2020-08-14 15:02:00,2020-08-14 16:11:00,Hammer Curl,20.0,10.0,,Biceps,Pull 2,8,176,52
2020-08-14 15:02:00,2020-08-14 16:11:00,Barbell Bicep Curl,32.5,8.0,,Biceps,Pull 2,8,177,53
2020-08-14 15:02:00,2020-08-14 16:11:00,Barbell Bicep Curl,32.5,8.0,,Biceps,Pull 2,8,178,53
2020-08-14 15:02:00,2020-08-14 16:11:00,Barbell Bicep Curl,32.5,8.0,,Biceps,Pull 2,8,179,53
2020-08-14 15:02:00,2020-08-14 16:11:00,Barbell Bicep Curl,32.5,8.0,,Biceps,Pull 2,8,180,53
2020-08-15 14:55:00,2020-08-15 16:11:00,Front Squat,85.0,5.0,,Legs,Legs,9,181,54
2020-08-15 14:55:00,2020-08-15 16:11:00,Front Squat,85.0,5.0,,Legs,Legs,9,182,54
2020-08-15 14:55:00,2020-08-15 16:11:00,Front Squat,85.0,6.0,AMRAP,Legs,Legs,9,183,54
2020-08-15 14:55:00,2020-08-15 16:11:00,Lunges,20.0,12.0,,Legs,Legs,9,184,55
2020-08-15 14:55:00,2020-08-15 16:11:00,Lunges,20.0,12.0,,Legs,Legs,9,185,55
2020-08-15 14:55:00,2020-08-15 16:11:00,Lunges,20.0,12.0,,Legs,Legs,9,186,55
2020-08-15 14:55:00,2020-08-15 16:11:00,Calf Raises,70.0,20.0,,Legs,Legs,9,187,56
2020-08-15 14:55:00,2020-08-15 16:11:00,Calf Raises,70.0,20.0,,Legs,Legs,9,188,56
2020-08-15 14:55:00,2020-08-15 16:11:00,Calf Raises,70.0,20.0,,Legs,Legs,9,189,56
2020-08-15 14:55:00,2020-08-15 16:11:00,Straight Leg Deadlifts,30.0,12.0,,Legs,Legs,9,190,57
2020-08-15 14:55:00,2020-08-15 16:11:00,Straight Leg Deadlifts,40.0,12.0,,Legs,Legs,9,191,57
2020-08-15 14:55:00,2020-08-15 16:11:00,Straight Leg Deadlifts,40.0,12.0,,Legs,Legs,9,192,57
2020-08-15 14:55:00,2020-08-15 16:11:00,Leg Extensions,25.0,12.0,,Legs,Legs,9,193,58
2020-08-15 14:55:00,2020-08-15 16:11:00,Leg Extensions,25.0,12.0,,Legs,Legs,9,194,58
2020-08-15 14:55:00,2020-08-15 16:11:00,Leg Extensions,25.0,12.0,,Legs,Legs,9,195,58
2020-08-17 18:24:00,2020-08-17 19:22:00,Bench Press,82.5,5.0,,Chest,Push 1,10,196,59
2020-08-17 18:24:00,2020-08-17 19:22:00,Bench Press,82.5,5.0,,Chest,Push 1,10,197,59
2020-08-17 18:24:00,2020-08-17 19:22:00,Bench Press,82.5,5.0,,Chest,Push 1,10,198,59
2020-08-17 18:24:00,2020-08-17 19:22:00,Bench Press,82.5,5.0,,Chest,Push 1,10,199,59
2020-08-17 18:24:00,2020-08-17 19:22:00,Bench Press,82.5,8.0,,Chest,Push 1,10,200,59
2020-08-17 18:24:00,2020-08-17 19:22:00,Military Press,45.0,8.0,,Shoulders,Push 1,10,201,60
2020-08-17 18:24:00,2020-08-17 19:22:00,Military Press,45.0,8.0,,Shoulders,Push 1,10,202,60
2020-08-17 18:24:00,2020-08-17 19:22:00,Military Press,45.0,8.0,,Shoulders,Push 1,10,203,60
2020-08-17 18:24:00,2020-08-17 19:22:00,Incline Bench Press,45.0,8.0,,Chest,Push 1,10,204,61
2020-08-17 18:24:00,2020-08-17 19:22:00,Incline Bench Press,55.0,8.0,,Chest,Push 1,10,205,61
2020-08-17 18:24:00,2020-08-17 19:22:00,Incline Bench Press,65.0,8.0,,Chest,Push 1,10,206,61
2020-08-17 18:24:00,2020-08-17 19:22:00,Dumbbell Lateral Raises,5.0,20.0,,Shoulders,Push 1,10,207,62
2020-08-17 18:24:00,2020-08-17 19:22:00,Dumbbell Lateral Raises,5.0,20.0,,Shoulders,Push 1,10,208,62
2020-08-17 18:24:00,2020-08-17 19:22:00,Dumbbell Lateral Raises,5.0,20.0,,Shoulders,Push 1,10,209,62
2020-08-17 18:24:00,2020-08-17 19:22:00,Triceps Extensions,25.0,12.0,,Triceps,Push 1,10,210,63
2020-08-17 18:24:00,2020-08-17 19:22:00,Triceps Extensions,25.0,12.0,,Triceps,Push 1,10,211,63
2020-08-17 18:24:00,2020-08-17 19:22:00,Triceps Extensions,25.0,12.0,,Triceps,Push 1,10,212,63
2020-08-17 18:24:00,2020-08-17 19:22:00,Cable Lateral Raise,0.0,15.0,,Shoulders,Push 1,10,213,64
2020-08-17 18:24:00,2020-08-17 19:22:00,Cable Lateral Raise,0.0,15.0,,Shoulders,Push 1,10,214,64
2020-08-17 18:24:00,2020-08-17 19:22:00,Cable Lateral Raise,0.0,15.0,,Shoulders,Push 1,10,215,64
2020-08-17 18:24:00,2020-08-17 19:22:00,Tricep Push Down,20.0,12.0,,Triceps,Push 1,10,216,65
2020-08-17 18:24:00,2020-08-17 19:22:00,Tricep Push Down,20.0,12.0,,Triceps,Push 1,10,217,65
2020-08-17 18:24:00,2020-08-17 19:22:00,Tricep Push Down,20.0,12.0,,Triceps,Push 1,10,218,65
2020-08-17 18:24:00,2020-08-17 19:22:00,Cable Crossovers,0.0,10.0,,Chest,Push 1,10,219,66
2020-08-17 18:24:00,2020-08-17 19:22:00,Cable Crossovers,0.0,10.0,,Chest,Push 1,10,220,66
2020-08-17 18:24:00,2020-08-17 19:22:00,Cable Crossovers,0.0,10.0,,Chest,Push 1,10,221,66
2020-08-18 12:32:00,2020-08-18 13:32:00,Rack Pull,80.0,5.0,,Back,Pull 1,11,222,67
2020-08-18 12:32:00,2020-08-18 13:32:00,Rack Pull,90.0,5.0,,Back,Pull 1,11,223,67
2020-08-18 12:32:00,2020-08-18 13:32:00,Rack Pull,90.0,5.0,,Back,Pull 1,11,224,67
2020-08-18 12:32:00,2020-08-18 13:32:00,Rack Pull,100.0,5.0,,Back,Pull 1,11,225,67
2020-08-18 12:32:00,2020-08-18 13:32:00,Rack Pull,100.0,8.0,AMRAP,Back,Pull 1,11,226,67
2020-08-18 12:32:00,2020-08-18 13:32:00,Barbell Bicep Curl,32.5,10.0,,Biceps,Pull 1,11,227,68
2020-08-18 12:32:00,2020-08-18 13:32:00,Barbell Bicep Curl,32.5,10.0,,Biceps,Pull 1,11,228,68
2020-08-18 12:32:00,2020-08-18 13:32:00,Barbell Bicep Curl,32.5,10.0,,Biceps,Pull 1,11,229,68
2020-08-18 12:32:00,2020-08-18 13:32:00,Barbell Bicep Curl,32.5,10.0,,Biceps,Pull 1,11,230,68
2020-08-19 14:16:00,2020-08-19 15:07:00,Front Squat,85.0,5.0,,Legs,Legs,12,231,69
2020-08-19 14:16:00,2020-08-19 15:07:00,Front Squat,85.0,5.0,,Legs,Legs,12,232,69
2020-08-19 14:16:00,2020-08-19 15:07:00,Front Squat,85.0,7.0,,Legs,Legs,12,233,69
2020-08-19 14:16:00,2020-08-19 15:07:00,Lunges,20.0,12.0,,Legs,Legs,12,234,70
2020-08-19 14:16:00,2020-08-19 15:07:00,Lunges,20.0,12.0,,Legs,Legs,12,235,70
2020-08-19 14:16:00,2020-08-19 15:07:00,Lunges,20.0,12.0,,Legs,Legs,12,236,70
